frequency_hz,channel_1_raw_unit2_per_hz,channel_2_raw_unit2_per_hz,channel_3_raw_unit2_per_hz,channel_4_raw_unit2_per_hz,channel_5_raw_unit2_per_hz,channel_6_raw_unit2_per_hz,channel_7_raw_unit2_per_hz,channel_8_raw_unit2_per_hz,channel_9_raw_unit2_per_hz,channel_10_raw_unit2_per_hz,channel_11_raw_unit2_per_hz,channel_12_raw_unit2_per_hz,channel_13_raw_unit2_per_hz,channel_14_raw_unit2_per_hz,channel_15_raw_unit2_per_hz,channel_16_raw_unit2_per_hz,channel_17_raw_unit2_per_hz,channel_18_raw_unit2_per_hz,channel_19_raw_unit2_per_hz,channel_20_raw_unit2_per_hz,channel_21_raw_unit2_per_hz,channel_22_raw_unit2_per_hz,channel_23_raw_unit2_per_hz,channel_24_raw_unit2_per_hz,channel_25_raw_unit2_per_hz,channel_26_raw_unit2_per_hz,channel_27_raw_unit2_per_hz,channel_28_raw_unit2_per_hz,channel_29_raw_unit2_per_hz,channel_30_raw_unit2_per_hz,channel_31_raw_unit2_per_hz,channel_32_raw_unit2_per_hz,channel_33_raw_unit2_per_hz,channel_34_raw_unit2_per_hz,channel_35_raw_unit2_per_hz,channel_36_raw_unit2_per_hz,channel_37_raw_unit2_per_hz,channel_38_raw_unit2_per_hz,channel_39_raw_unit2_per_hz,channel_40_raw_unit2_per_hz,channel_41_raw_unit2_per_hz,channel_42_raw_unit2_per_hz,channel_43_raw_unit2_per_hz,channel_44_raw_unit2_per_hz,channel_45_raw_unit2_per_hz,channel_46_raw_unit2_per_hz,channel_47_raw_unit2_per_hz,channel_48_raw_unit2_per_hz,channel_49_raw_unit2_per_hz,channel_50_raw_unit2_per_hz,channel_51_raw_unit2_per_hz,channel_52_raw_unit2_per_hz,channel_53_raw_unit2_per_hz,channel_54_raw_unit2_per_hz,channel_55_raw_unit2_per_hz,channel_56_raw_unit2_per_hz
1.000000000000000000e+01,2.769557169472791213e-13,7.214786638432187081e-09,4.514253804972908585e-10,3.215391823249438172e-13,1.000356743089948380e-10,2.780756238191775842e-08,3.286104913352884676e-11,3.744342753629512568e-08,1.119206403721283987e-08,3.405119286290377047e-08,2.159956733440124812e-08,2.419087611634358831e-09,6.040418292928052263e-08,1.064349398494548661e-08,7.290662029779321649e-08,9.744465097428271121e-09,6.173277306478660511e-09,4.397056149318169048e-08,1.563463850445646826e-08,1.549303891893609915e-08,3.826772727983852280e-09,6.988787579873652494e-09,7.979423013681012150e-08,5.981120048605261958e-09,3.621435028199695003e-08,7.677023644856855930e-08,5.830723849780687836e-08,5.332466055113071573e-08,1.452657926550717052e-08,1.665965034371566256e-08,1.899937509781183502e-08,3.011551977877645356e-09,2.237104074226132712e-12,6.558500761668992934e-09,2.143805711414991018e-08,4.908760214790910641e-08,5.895364326070274697e-08,7.183894965014252513e-09,2.600188818429597617e-09,4.055952006449488830e-09,4.060572839331151606e-08,6.108258169371517346e-08,9.668866624726472556e-08,1.325662218923045207e-08,1.641793658814093498e-06,2.876005142571141359e-09,1.741024368444435737e-08,1.061815658192817800e-07,5.712446811804213117e-06,4.623452644391464351e-06,4.937704530936738274e-06,3.540271681482840001e-06,4.613163014680533400e-07,1.775875534962238047e-07,1.579943092632717774e-07,1.056727719478452328e-06
1.100000000000000000e+01,8.062797639145853124e-13,5.434588288055074193e-09,5.451602571784968851e-10,4.650271399363036330e-13,1.130862905480801395e-10,2.534025082976081806e-08,2.346054873145698954e-11,4.033658653586966291e-08,1.243168625221356691e-08,3.350721193138385109e-08,2.017000225755554995e-08,2.307464810210943396e-09,7.035714627259194408e-08,8.938499843177338260e-09,6.957576050770729030e-08,1.224819338568088354e-08,8.941915098779113843e-09,4.919887990587952283e-08,1.885053591707962907e-08,1.677210920077396441e-08,2.388189986802313269e-09,8.560839777068950260e-09,8.002138664451099226e-08,5.301359854938615194e-09,3.042551625431185704e-08,6.820489266571117141e-08,5.525923073427765432e-08,5.554319145821507355e-08,2.287434680008670003e-08,1.729880152899162119e-08,1.891292897276952117e-08,2.098820712347512579e-09,3.285064636377446025e-12,5.890034232524718806e-09,1.940288763700967758e-08,5.886204346698194788e-08,5.830844100409541756e-08,8.647323080766422899e-09,2.298189487284451563e-09,4.330300355073190034e-09,3.182864247870345446e-08,4.942965253535723639e-08,7.997360298466499904e-08,1.162510140823589070e-08,1.275182020224849432e-06,2.067761119123468890e-09,2.188495204347213465e-08,9.507445929648297763e-08,5.603373708442311630e-06,4.512884817843009440e-06,4.230699983768890389e-06,3.059651417663194144e-06,5.612201158701432212e-07,1.915434704707903296e-07,1.653940013462998208e-07,1.085503443481185992e-06
1.200000000000000000e+01,6.594529535039525932e-13,5.385444644269713130e-09,7.278356218353587561e-10,7.982823925512521947e-13,1.115291724289233415e-10,2.390685772801906199e-08,4.958237717911795530e-11,4.485967320403762183e-08,9.913946587834647934e-09,3.426098517393191266e-08,1.846312987047653230e-08,3.782533103306411227e-09,8.750622168675339970e-08,9.024587296459641051e-09,4.624855030745200396e-08,1.365116481230220780e-08,1.118819352632850159e-08,6.615491972250658027e-08,1.573666940577165709e-08,1.722172752732239878e-08,3.124062119061255055e-09,9.364948524446345221e-09,8.979531735848632926e-08,5.065125934756138935e-09,1.930193693272649216e-08,4.758880733459993596e-08,4.860780762980389230e-08,6.048568104411600111e-08,4.559002231230948523e-08,1.955763004953921824e-08,1.387792778109167234e-08,3.205483655146169665e-09,2.688115936968399675e-12,6.760302571016929212e-09,1.611374872823490249e-08,9.737225923902550440e-08,4.609869751019479847e-08,9.024191024907063316e-09,3.149129941520680570e-09,6.168400864569368476e-09,2.104099977749193201e-08,3.761892945628448724e-08,4.701906171380482437e-08,1.201955955553290903e-08,1.087736170740936249e-06,8.371844293378518911e-09,2.073115275088572882e-08,7.907274523639082594e-08,4.725595045387310727e-06,3.451080468123267183e-06,2.726069927883656857e-06,2.049157440873748358e-06,4.573273330552222003e-07,2.056868085733618951e-07,1.258997827017992875e-07,8.162274865849593486e-07
1.300000000000000000e+01,1.189943159040508418e-12,2.771041299051005853e-08,1.351930101007726362e-09,2.136256062382445615e-12,3.910224938357104170e-10,6.132210846351176084e-08,2.424933350999672847e-10,9.142172401013832365e-08,4.188268352627932483e-08,1.272621193527788992e-07,9.139976076871159658e-08,1.388629428338904755e-08,2.609433460619636568e-07,3.000207738187114683e-08,1.624050489550414464e-07,2.953756085960039650e-08,1.512045982399762136e-08,1.375682133545828245e-07,5.052298479871567004e-08,4.752570729929145615e-08,1.376221118182185958e-08,2.301043879905442320e-08,1.806199971411677032e-07,9.313191495050283807e-09,5.363020288491215081e-08,1.211508645968876872e-07,1.158183702062082824e-07,1.125789949871727053e-07,8.660197924729992467e-08,6.471602575508339813e-08,5.264756532773401407e-08,1.694633602715492957e-08,3.027963237226900146e-12,2.731271580519850244e-08,3.834974075482090311e-08,2.016254396956740473e-07,1.251461971952295281e-07,2.988652003441419498e-08,1.199313019290059706e-08,1.737919616778244274e-08,8.141762063029503635e-08,1.280728329339406559e-07,1.627725858181332166e-07,3.382945323701951234e-08,5.367334916272541611e-06,4.147782623501207719e-08,6.801197029616587486e-08,2.383979979600138586e-07,7.733397233857226100e-06,4.973174186516113527e-06,3.139440311106906751e-06,2.711963242668117461e-06,7.057601349593825481e-07,4.632737119617009923e-07,1.827019182657717386e-07,1.274038017391229429e-06
1.400000000000000000e+01,1.430391549201191534e-12,2.951058672098903402e-08,1.089412243436982920e-09,1.638049887241056530e-12,4.008666567770171906e-10,7.392117842747493766e-08,3.862254456130200311e-10,8.077153417851413314e-08,4.502492376319673612e-08,9.783935681167324037e-08,1.080244293799620092e-07,2.423656023089318021e-08,1.852973300302663938e-07,3.729169832427875894e-08,1.303020435148668808e-07,2.668640500681689297e-08,1.225659764548085270e-08,8.654983370760335059e-08,4.555272979150115685e-08,4.507765979665966185e-08,1.959493875981036928e-08,2.552309209766028082e-08,1.181938254099522269e-07,1.351902227616276305e-08,6.302512029853239020e-08,1.331166536596544614e-07,1.206870985706668344e-07,9.955090966319162264e-08,9.177418423805546408e-08,6.161060040785660772e-08,4.844927344691197057e-08,2.223741876474968201e-08,2.959867143137770182e-12,3.985344084805540955e-08,2.953269104220763315e-08,1.251351678214968218e-07,9.373029933061280700e-08,3.250674632296427887e-08,2.050351247655660421e-08,2.148288918042499145e-08,8.061000169981968859e-08,1.145618564780437804e-07,1.730615131166336824e-07,3.764453281095986574e-08,8.199680695709424385e-06,5.824309249843317320e-08,8.070564676894909044e-08,1.902215336702994907e-07,7.942702856863143913e-06,5.020432134010395770e-06,2.741169304953661839e-06,2.381146151450354049e-06,8.162667831958417663e-07,5.105162297124251451e-07,1.793530849119230478e-07,1.259765650384548836e-06
1.500000000000000000e+01,1.296611125116909851e-12,1.722186094745320500e-08,5.041546286755215141e-10,5.215695157301858206e-13,2.513108030740885132e-10,4.798014093780174081e-08,2.402319615590780328e-10,3.523425597024586860e-08,3.167385446965346099e-08,2.552018470610893780e-08,7.128495908416428025e-08,1.728745503209542899e-08,5.347468872784851673e-08,2.691695481027870932e-08,5.347723217881818845e-08,1.561462812885011764e-08,5.750974200025361088e-09,2.358769417948196455e-08,2.671187397547120378e-08,2.101588870000838792e-08,1.216925513095297104e-08,1.751258732787354664e-08,3.726592568296661952e-08,1.167945509474056005e-08,3.874828073066107640e-08,8.114114731359027381e-08,5.916069296544099709e-08,5.556980070815917883e-08,1.133462469010022143e-07,3.047723512158673661e-08,2.321136008512290439e-08,1.307303374629152333e-08,2.421849206085068315e-12,2.209076565865335939e-08,1.298509217544356501e-08,3.007291911459482076e-08,3.586658186365245657e-08,2.064935241822927232e-08,1.533698796051772615e-08,1.409539309719580749e-08,3.491936572962743470e-08,4.280535843145094238e-08,9.357288807781222268e-08,2.674660566953109290e-08,5.495092524111456517e-06,3.351275589447429156e-08,5.999310046851642778e-08,7.125482716987131233e-08,5.188773765347399340e-06,3.384103402230424918e-06,1.818073467080052452e-06,1.491856677286559858e-06,6.576430052077552646e-07,4.094860196958832076e-07,1.347334683062114331e-07,9.285174586809813454e-07
1.600000000000000000e+01,7.842655349508311978e-13,1.043070568455091451e-08,4.883043908588840390e-10,2.345829106670672839e-13,1.984300842516711781e-10,3.480631408051383168e-08,1.040823153854339210e-10,3.510712171946275121e-08,3.020735643077213280e-08,1.763702230154325088e-08,4.050200277425425014e-08,9.430174053145080446e-09,3.627742269894439373e-08,1.760007444087147648e-08,5.573008453263433870e-08,9.404016114967819491e-09,1.182320413136599724e-08,5.145659156360143020e-08,2.508730493207022694e-08,1.207954923615308825e-08,6.067787597979052440e-09,1.797429440885779797e-08,6.515719388798479760e-08,9.716932577465701185e-09,1.726863130245296498e-08,5.392322667438595891e-08,3.806597148641433339e-08,5.597876942077375812e-08,2.244169573600158627e-07,2.370265469072589714e-08,1.758869793646326376e-08,6.044208874537937954e-09,1.898505254152135109e-12,9.097489263906259315e-09,2.100259092552469249e-08,5.407127893633285572e-08,5.234778426475073286e-08,1.476556864596612667e-08,9.838032435324467368e-09,1.092544832213564521e-08,1.621791657065835180e-08,1.743184716141946023e-08,4.752339233314483508e-08,1.805428253709225746e-08,2.412656256384346206e-06,2.484502295967538439e-08,4.268401798469964620e-08,4.258571485116450576e-08,2.756485912386835635e-06,1.859851014851534656e-06,1.534313667437981461e-06,1.280014695705063736e-06,4.219862601653578988e-07,2.945089866621919708e-07,1.172329884975552772e-07,7.468780036371749597e-07
1.700000000000000000e+01,4.376023125810229523e-13,1.160341846810515218e-08,6.687777580271454840e-10,4.760975922377305572e-13,2.098827649841174762e-10,2.034645271107449858e-08,1.826416644198597987e-10,6.537650948482503204e-08,2.453066993073844722e-08,3.501425144228345042e-08,2.775693828600566593e-08,2.039799513246748607e-08,3.409389747798176187e-08,1.192989845421300276e-08,4.776184995514669340e-08,1.073807041845689180e-08,1.176192479409278285e-08,7.076278929230419986e-08,1.540645290829627038e-08,2.124585899019357384e-08,1.301314777334890200e-08,1.367321513162813927e-08,7.938635559257732569e-08,1.084205535054274200e-08,1.110041285788123813e-08,2.755850377927366242e-08,4.927441656616248843e-08,6.095863099755831664e-08,4.101447155910662571e-07,5.405429735560229261e-08,2.556514690287953463e-08,3.803411508906253514e-09,1.593131493917321262e-12,2.496293083622751747e-08,2.310471181034276351e-08,9.119179113678335021e-08,4.762395648598859723e-08,2.248928087121007369e-08,1.382597111658607631e-08,1.223629334761049149e-08,3.384802434570829919e-08,4.935439141322984941e-08,3.322616850358619686e-08,9.096420017419951283e-09,4.024959217622919229e-06,5.070634933469047728e-08,2.415929752476229553e-08,5.754278371193499205e-08,4.324040948283171066e-06,2.980489660572395074e-06,3.914090298415332117e-06,2.986227713183933564e-06,6.768482971681899249e-07,3.461330044758756907e-07,3.223883684360832922e-07,1.870513353230392087e-06
1.800000000000000000e+01,4.319356627835884480e-13,3.213164457098089144e-08,7.785199143163856298e-10,8.725062163337067016e-13,3.124248733673168994e-10,2.144259106949150033e-08,4.836731786104224385e-10,8.618489552611478537e-08,4.872491112084515426e-08,1.036981540610683716e-07,3.791693737609020333e-08,4.750188771978796323e-08,9.554645737564793275e-08,2.581956090027501728e-08,6.725030028014221064e-08,3.086223427204387833e-08,9.835657204512066203e-09,7.127968042994847548e-08,1.987823989716837524e-08,4.486830143583962691e-08,3.198235721774294092e-08,2.264980710365086160e-08,8.692377664415215778e-08,2.423078079094619717e-08,3.123959573165229012e-08,2.770340413933570193e-08,6.394661890211117279e-08,5.429060110366182580e-08,4.034172374146744336e-07,8.715109205490652873e-08,3.643478521409395925e-08,1.765332891755806980e-08,1.661494511210735619e-12,5.752253485231675400e-08,2.398567845654227544e-08,1.112768041550169041e-07,3.358200628371568197e-08,3.826163803918946741e-08,3.424210306417719122e-08,3.020014829048373545e-08,1.058173710256852117e-07,1.394200218853704629e-07,8.618703547598763420e-08,2.280119021814201759e-08,8.547452541810344996e-06,7.039232118886857335e-08,3.092724573282291399e-08,1.397904424399921098e-07,6.059055655668344473e-06,3.863676025699515931e-06,5.313059104975475213e-06,3.994012872048284588e-06,8.676080516306879697e-07,3.968872541386248766e-07,4.726348923845588099e-07,2.903351296965625134e-06
1.900000000000000000e+01,5.805296430423525875e-13,4.887363461769846632e-08,6.266013213397366419e-10,1.237870861475475569e-12,3.331492501533626472e-10,4.990171148479587584e-08,7.317294669112898412e-10,5.917888847764327599e-08,1.010197289394156875e-07,1.299703869125772723e-07,4.352637915068198035e-08,5.577778767199719505e-08,1.275770236664110151e-07,4.546873312015887559e-08,7.192686414846187585e-08,4.113783281993663481e-08,6.636906344957464864e-09,5.852842647356480815e-08,4.219460168192724387e-08,5.010327284541335680e-08,5.385876180323950355e-08,5.913520802799772109e-08,7.890186122666064273e-08,6.515946235415915576e-08,4.383965165728640881e-08,4.612976989802327780e-08,5.636099196189550984e-08,4.911287102999442897e-08,2.594709692714663316e-07,5.874167484018753087e-08,2.709837098897539106e-08,5.653086349028975286e-08,1.438739658577107854e-12,7.113704390214498133e-08,4.585116135483978983e-08,1.054823570463799532e-07,2.177788165658662847e-08,3.428732269191427961e-08,6.086923070858019864e-08,7.624758117633937977e-08,1.368228041239275748e-07,1.441292837844268104e-07,1.044022369941852348e-07,4.828278818733564474e-08,9.339261559257837347e-06,5.280032743261653702e-08,5.666717556846102949e-08,1.385469327596896572e-07,1.344411202708122396e-05,7.654753800829871297e-06,3.645233456765407851e-06,3.223001146993749664e-06,2.078802032525383692e-06,9.901398900529634040e-07,3.488798840778867316e-07,2.233916540986852441e-06
2.000000000000000000e+01,8.962428132613486012e-13,6.677724643735754322e-08,6.833064010955475554e-10,2.127651708413898123e-12,3.226739875213646925e-10,1.206546436270600454e-07,1.152204495088483797e-09,4.622393824553033141e-08,1.576381105576484294e-07,8.702070774547993521e-08,5.903035854693684513e-08,5.658585356516066229e-08,9.051226544591273138e-08,6.395714901903652889e-08,5.723318277487217113e-08,5.933675365318375426e-08,5.142070935489596971e-09,6.872111031740383789e-08,5.771729922737954198e-08,4.887897147041906804e-08,9.448598422713262400e-08,1.063944774186096411e-07,7.886715514401866333e-08,1.372938994824141049e-07,6.066561019434342156e-08,8.750875004031371191e-08,7.875211193970902728e-08,8.449186989220971526e-08,2.774496649352086916e-07,3.076962842562997050e-08,1.810013362398185807e-08,1.233361163099164752e-07,1.333515067280080601e-12,9.477988263526387218e-08,9.247859458155045470e-08,1.036409893951307266e-07,3.674313907337008141e-08,2.787883010193631547e-08,1.053407466591696772e-07,1.373094679546571145e-07,1.445489352312488970e-07,9.757564333568388357e-08,9.695339072358567062e-08,7.505676212274814212e-08,1.339750706811060965e-05,3.998053938948080492e-08,7.700221269434591963e-08,8.665740217509658169e-08,2.982060276466964123e-05,1.788566615600816896e-05,4.345771856834899563e-06,4.048784125069317791e-06,5.563078767324362687e-06,2.701408264786475171e-06,4.956504814672979316e-07,3.036466656870656509e-06
2.100000000000000000e+01,7.032603117207452274e-13,4.284980334807321104e-08,7.223424957710293786e-10,2.491103009738354814e-12,1.588625470609630929e-10,1.215342996245198348e-07,8.853887505078132035e-10,4.311863866590812112e-08,1.194959287515841433e-07,3.175569101665516984e-08,3.204336353963046091e-08,3.507684307742807906e-08,5.844280749901150507e-08,3.554392606917098695e-08,2.728318806106871032e-08,4.759236021845523916e-08,4.167272384856509391e-09,4.679614809210609648e-08,3.448568252263648065e-08,2.603807503285018965e-08,7.223068453323855264e-08,7.651967810253348010e-08,4.925881925156707450e-08,1.135362705688757233e-07,3.910542607061764163e-08,8.238387291607844483e-08,9.345812031273524537e-08,1.035260410655149411e-07,2.262043648112673272e-07,1.562235949242413697e-08,1.002397225683813128e-08,1.017056075790217053e-07,1.477161046034688740e-12,6.685472965939468341e-08,7.074925978371354880e-08,5.693569209684136505e-08,3.293012517847186151e-08,1.428540822013698041e-08,8.207893994192452009e-08,1.004831955878991848e-07,8.589612294609158053e-08,4.292280175280335028e-08,4.253743687771306196e-08,4.223080778903964285e-08,1.063162657958644067e-05,2.480643276164752232e-08,4.125087476724832269e-08,4.302286452336077065e-08,2.492857422829942760e-05,1.534292433722715112e-05,3.193947264150685849e-06,2.652839879500512789e-06,5.154473089812700637e-06,2.546495558751096168e-06,3.980340488886372912e-07,2.137764777817868032e-06
2.200000000000000000e+01,4.411541598442955702e-13,1.547152577403375722e-08,9.321193556473829845e-10,2.096246058397870613e-12,3.583570838078232616e-11,6.431769505023835724e-08,2.544836794562175023e-10,5.246682268006096086e-08,3.784355600902529025e-08,1.784418685930922132e-08,6.755377792484087663e-09,1.662002173185215574e-08,5.625846160002971380e-08,8.562526143081963264e-09,9.148955378643437763e-09,1.588183991310855595e-08,5.687298540080900855e-09,4.425462567386640284e-08,1.070883189745807513e-08,1.529287058047714305e-08,1.924734337515108793e-08,2.259697147772708961e-08,4.681503131731019464e-08,3.572900684982327605e-08,1.546444077309937867e-08,5.329935973085036619e-08,9.591138585917354791e-08,1.103519253569860594e-07,1.328633300621170248e-07,1.050556133457080836e-08,7.313736116474484368e-09,3.559286949596324900e-08,1.440436490382671586e-12,1.879693110559336126e-08,3.450222684929898481e-08,5.520978074208251319e-08,2.418551720444207629e-08,2.986403979604147644e-09,2.388489718652037603e-08,3.092285229438005147e-08,4.351751754116464619e-08,3.554667011448314140e-08,1.075683188609224111e-08,1.040476737578045425e-08,3.169863876740847377e-06,1.709479391088888054e-08,1.250079534044323896e-08,4.938894336383190977e-08,1.484685536295344714e-05,9.069695005800669908e-06,3.041565120476130266e-06,2.325036399054723602e-06,3.069402406469416595e-06,1.533360210207417280e-06,3.640375239002240593e-07,1.573101339940449575e-06
2.300000000000000000e+01,3.673442751148899263e-13,2.581410410376075730e-08,6.743814463774585107e-10,9.925805101436929137e-13,3.037967263241285362e-11,2.603369206166141889e-08,1.727934379764480347e-10,4.294132530174926198e-08,1.941481054391006188e-08,1.505656449792901659e-08,2.875460582592785236e-09,2.048088874845776476e-08,3.182333275973272207e-08,6.536832972987476368e-09,1.040705834666885902e-08,1.227213044259426855e-08,7.815796015930924332e-09,3.574651167445301045e-08,1.065255984657490050e-08,1.826516960889180735e-08,9.695075373980649365e-09,1.295023093915082332e-08,4.171420010442593055e-08,2.141527674503085960e-08,8.439558175340018380e-09,2.336251459816649423e-08,5.103490572003736982e-08,6.444173393476343171e-08,6.307732163452469192e-08,1.068039043541369716e-08,4.809408283618611636e-09,1.210647317497684313e-08,1.215429050729452393e-12,1.378177692184533766e-08,2.621499119998910834e-08,4.789603461324448707e-08,1.747719796630869064e-08,2.023255801362877879e-09,1.828917520473540597e-08,2.580716772874375826e-08,2.320681409461902725e-08,2.985735434195396479e-08,1.411311226262548493e-08,9.787662601793002994e-09,1.091448253651084857e-06,1.741377650210232868e-08,9.614932154466410801e-09,3.846508425602466929e-08,6.664778014757601716e-06,3.694243449257252895e-06,1.719372157099612464e-06,1.563170201621947417e-06,1.278998778089661368e-06,6.334100137309894860e-07,1.947515953064400916e-07,1.105359249864741781e-06
2.400000000000000000e+01,4.374482018592158460e-13,4.721286570310134415e-08,3.852772102905660262e-10,4.885962918188656155e-13,3.691381957868570080e-11,2.522805910216675987e-08,2.570240021321650358e-10,2.811659411258565648e-08,2.701065264898756609e-08,1.274336835216426462e-08,3.678204400642580506e-09,2.099653920041434605e-08,1.568632597499832404e-08,1.002594045939083090e-08,1.677206183943313521e-08,1.734127966305777079e-08,4.091790770847312854e-09,2.389148429583543928e-08,1.309000582103458122e-08,1.597149335805386932e-08,1.414139068121807953e-08,1.540351051482595976e-08,3.107169876316481866e-08,3.401457959536168945e-08,1.412581138177473585e-08,2.360259079849279247e-08,2.482882709763334659e-08,3.405907185669360311e-08,3.087076341979643679e-08,9.452519473554131907e-09,3.351940370151364231e-09,1.133822718364582367e-08,1.283017272846364151e-12,1.609009901459325167e-08,3.050785085037638758e-08,3.146813864907729621e-08,1.599491645368818589e-08,2.463605572552899658e-09,2.894851357506587176e-08,3.554821723534471107e-08,1.444805154561239129e-08,1.638426650951009244e-08,1.893784908796903232e-08,1.556156490148750823e-08,1.845136330166091718e-06,1.402888960644688751e-08,9.562321029198389978e-09,2.200826157412787654e-08,5.293496197557400071e-06,3.116347042028735056e-06,1.163444563722520933e-06,1.194734728792036319e-06,1.440458212413857170e-06,7.268733266173692723e-07,1.643229308106558395e-07,1.608487880557657281e-06
2.500000000000000000e+01,3.470542098160705114e-13,6.046779614035661220e-08,2.124693364572407261e-10,3.902750830464423867e-13,3.741408895681856608e-11,3.469886647027602306e-08,2.579451712054075667e-10,1.765637564598145158e-08,2.849328557478527920e-08,1.215433645679111947e-08,6.112824622274509175e-09,1.632679141694574203e-08,1.366548273787736650e-08,1.020657761864260062e-08,1.763100231028064394e-08,1.579514659217879280e-08,3.484782326206601279e-09,3.321840790977666212e-08,1.212580025652423211e-08,1.178033184571637340e-08,1.367218452159348456e-08,1.446703025048739664e-08,2.991368387050808216e-08,3.635310332748508377e-08,1.929972815334351628e-08,4.151611452708920330e-08,2.696527129241000482e-08,2.966943273437509158e-08,3.537340076508099781e-08,9.004092991466391831e-09,3.911858010510153510e-09,1.244347673054686424e-08,1.136591682280723051e-12,1.391859802826670673e-08,3.993028332230150419e-08,3.294763116515064242e-08,2.677471533674766757e-08,3.651160843954634344e-09,3.029944421598379446e-08,3.121610724824198809e-08,1.268915109792870553e-08,1.097896704748161768e-08,1.792598966342107362e-08,1.573912093306659794e-08,2.499982308147102919e-06,9.896212586912640853e-09,8.961561879777606617e-09,1.362388216499641038e-08,6.323617804958954484e-06,4.413680923622305921e-06,1.063540078181082910e-06,1.271437122375020447e-06,2.367681488703997863e-06,1.222982269177118118e-06,1.776293474229606050e-07,1.989481391518702345e-06
2.600000000000000000e+01,3.789201344406013112e-13,4.817441975654073457e-08,5.621392521914664024e-10,5.477402059681426133e-13,3.861248900146165906e-11,3.243527883819503348e-08,1.393557103938318204e-10,4.327092985884252348e-08,1.632491856221980546e-08,1.717845149967737643e-08,6.295441090347729796e-09,1.082565995006719892e-08,2.873233875083646166e-08,8.307977763817758684e-09,1.306224396100117684e-08,9.458108055397551942e-09,6.858226349218686841e-09,6.644686050328808551e-08,6.681799806949111821e-09,1.069302318355427066e-08,7.227332204968299028e-09,8.829454275018664157e-09,6.367116071477096233e-08,1.969483380245049473e-08,1.457036096005572950e-08,5.373357203332774793e-08,6.064663668114201120e-08,7.213638540968528439e-08,3.635836090148882381e-08,1.327694233887148032e-08,4.320122780505912498e-09,1.061641072947120359e-08,9.766972836719354714e-13,1.423605912205985794e-08,4.505752826652793705e-08,7.561868697557924589e-08,3.797004891123798240e-08,4.952202901650353137e-09,1.656315732779857213e-08,1.481992593259131572e-08,1.494616519788428046e-08,2.050712256311130384e-08,1.535062279517214230e-08,1.049641577100038645e-08,1.449599625635263990e-06,9.241124529560597677e-09,6.235832329897126237e-09,2.058889801064196364e-08,6.606323927793719678e-06,4.285017529666611549e-06,1.057938960539784817e-06,1.235157034861351025e-06,2.230046433135239416e-06,1.143789494861498541e-06,2.066048325415519861e-07,1.894616474038871058e-06
2.700000000000000000e+01,5.383825400202596103e-13,3.957015730805537777e-08,7.833961281690843425e-10,5.556822690926202980e-13,4.951502948613108011e-11,2.476270444055253270e-08,7.216158924800730015e-11,6.053312667762503160e-08,6.046670955418088908e-09,1.570071580109267069e-08,5.482317149846496855e-09,9.014216275114832079e-09,2.987074145701211038e-08,6.773394522181808175e-09,1.108579332220664898e-08,6.040073014783221292e-09,8.386850032492552205e-09,6.744564354478055181e-08,2.738424126819787227e-09,1.325159401183283993e-08,3.202332249883056863e-09,4.884461091342119570e-09,7.423123869446611515e-08,6.223700197250969031e-09,8.332422413477955581e-09,4.920352513597615037e-08,7.364560189454895949e-08,9.138025640893717435e-08,2.599995505415586552e-08,1.637137076921103783e-08,4.730389607824809422e-09,7.739992430085474782e-09,1.281583227637719557e-12,1.658708350351762531e-08,3.554701647892455062e-08,8.998554789837179328e-08,3.186573140023820751e-08,6.115935964309305008e-09,5.311239443191170098e-09,5.039954522267217714e-09,1.375372759359255091e-08,2.076470067252058016e-08,1.263986681881574662e-08,7.526596409298269988e-09,6.213564954310269471e-07,1.012992500685764124e-08,5.670281619541675524e-09,2.237114990630621530e-08,4.498058126214547632e-06,2.105661018409790580e-06,8.589457449395660741e-07,1.016127907306455897e-06,1.016008716870523452e-06,5.339665096182377530e-07,1.723374659971359562e-07,1.472516083719161980e-06
2.800000000000000000e+01,5.015199095929323200e-13,5.388883901103187486e-08,5.781933563394894452e-10,3.637418724193682409e-13,3.051270664880192262e-11,1.710751155005295846e-08,7.449245626762163588e-11,4.406754534866575215e-08,5.814871061242752396e-09,1.008488337447097774e-08,2.992396875062595200e-09,5.108854520743997744e-09,1.530874031545708064e-08,5.099220755468943422e-09,1.151978997764253970e-08,4.337519185118557852e-09,5.865185560789017973e-09,4.683597574021068276e-08,2.670616914303395261e-09,9.196059351836608951e-09,2.806465729548979287e-09,4.193649469575197887e-09,5.269719748880650633e-08,3.893782257601566556e-09,4.589160501993909411e-09,3.402348835706791322e-08,5.381636479356994205e-08,6.765315602190027554e-08,1.680683668408023292e-08,1.306257256966210910e-08,3.609931041311441346e-09,4.052198252407491789e-09,1.190514412879668899e-12,1.362457553663523864e-08,2.618547497142223507e-08,6.594630784819126709e-08,2.178340184096759514e-08,4.331114563122395048e-09,2.964571498327538711e-09,4.967340636942357771e-09,8.925366800779268632e-09,1.259967578153475906e-08,7.896400147188329753e-09,5.845494336046080955e-09,6.004490170822716097e-07,8.427187026295922788e-09,6.407636761628348931e-09,1.435208244485197765e-08,2.096572557100516391e-06,1.064988465376202219e-06,6.801230158813218035e-07,9.527758918715041621e-07,7.601644098606781233e-07,5.052646797366193888e-07,1.680124744319598914e-07,1.690338347388649864e-06
